#RA,Dec,,,,Peak,,Tot,,,,,,,,Map,,,X,Y
10:20:03.54,-42:51:33.0,1.5,1.7,,6456,193.7,6719,201.6,64.8,55.9,40.5,0,0,   ---,J1020M4,4,1,701.5,749.3
11:54:21.90,-35:05:32.2,1.5,1.7,,7208,216.3,7476,224.3,76.6,47.1,100.6,0,0,   ---,J1200M3,6, 1 1,82.2,588
12:18:05.98,-46:00:29.2,1.5,1.7,,6552,196.6,7189,215.7,60.6,54,53.1,0,0,   ---,J1220M4,8,2,813,1008.1
12:48:49.18,-41:18:42.2,1.5,1.7,,5109,153.3,5674,170.3,70,50.7,75.8,0,0,   ---,J1240M4,0,2,163.1,173.8
13:05:27.41,-49:28:06.3,1.5,1.7,,5386,161.6,5549,166.5,60.6,53.2,35,0,0,   ---,J1300M4,8,1,414.9,165
13:25:15.17,-43:03:07.6,1.5,1.7,,16915,507.5,105805,3247,188.9,103,30.7,179.1,89.3,33,J1320M4,4,1,391,703.7
13:25:23.95,-43:01:38.1,1.5,1.7,,8736,262.1,50723,1578.9,240.3,72.7,59.7,234.9,40.3,60.7,J1320M4,4,1,382.1,709.3
13:25:42.24,-42:56:57.0,1.5,1.7,,21895,656.9,71029,2319,117,82.1,69.1,107,52.5,73.9,J1320M4,4,1,363.4,726.8
13:25:45.26,-42:58:06.8,1.5,1.7,,31705,951.2,104658,3390.4,135.4,75.6,28,121.2,56.1,32.5,J1320M4,4,1,360.5,722.4
14:24:32.08,-49:13:50.7,1.5,1.7,,9679,290.4,9681,290.4,60.6,46.3,68.7,0,0,   ---,J1420M4,8,1,462.7,223.4
15:30:14.26,-42:31:53.6,1.5,1.7,,5686,170.6,7505,225.2,64.8,59.8,96.9,0,0,   ---,J1520M4,4,2,88,817.2
15:56:57.76,-79:14:03.8,1.5,1.7,,6143,184.3,6187,185.6,45.7,45.4,106.1,0,0,   ---,J1600M8,0,1,751.4,940.4
17:37:42.85,-56:32:46.0,1.5,1.7,,7542,226.3,7543,226.3,54.3,45,89.7,0,0,   ---,J1736M5,6,1,627.7,436.6
17:44:25.47,-51:44:43.1,1.5,1.7,,7300,219,8151,244.5,57.1,50.4,95.9,0,0,   ---,J1736M5,2,1,278.3,616.8
17:59:06.26,-59:46:58.9,1.5,1.7,,5347,160.4,5826,174.8,55.1,46.6,24.3,0,0,   ---,J1800M6,0,1,741.9,672.4
18:18:06.98,-51:58:08.9,1.5,1.7,,5917,177.5,5918,177.6,57.1,45,91.2,0,0,   ---,J1824M5,2, 1 1,1.5,561.6
18:19:35.04,-63:45:48.6,1.5,1.7,,19504,585.1,19886,596.6,50.1,47.7,53.2,0,0,   ---,J1830M6,4, 1 1,81.6,696.6
18:30:58.77,-36:02:30.0,1.5,1.7,,12878,386.4,12881,386.4,76.6,45,0.7,0,0,   ---,J1836M3,6, 1 1,37.1,405.7
19:35:57.15,-46:20:43.1,1.5,1.7,,17711,531.3,19756,592.7,60.6,50.9,104.9,0,0,   ---,J1940M4,8,1,933.6,925.3
19:39:25.42,-63:42:43.7,1.5,1.7,,13376,401.3,14875,592.2,53.9,46.7,145.7,25.1,0,125.9,J1930M6,4,1,363.6,713
19:57:15.19,-42:22:19.9,1.5,1.7,,5231,156.9,5233,157,64.8,45,0.5,0,0,   ---,J2000M4,4,1,871,859.5
20:35:47.47,-34:54:03.7,1.5,1.7,,8004,240.1,8920,339,82.9,48.5,11,39.2,0,39.1,J2042M3,6, 1 1,121.6,624.4
21:54:07.28,-51:50:18.1,1.5,1.7,,5083,152.5,5260,157.8,57.1,49.9,149.8,0,0,   ---,J2200M5,2, 1 1,2.2,595.3
21:57:04.74,-69:41:44.0,1.5,1.7,,19750,592.5,24162,1105.9,53.8,49.8,24,25.6,18.5,49.6,J2136M6,8,2,107.4,115.9
21:57:09.76,-69:40:43.5,1.5,1.7,,10030,300.9,14444,607.3,56.6,55.6,95.3,34.3,27.2,91.3,J2136M6,8,2,104.5,120.8
22:53:03.26,-40:57:46.7,1.5,1.7,,6891,206.7,7302,219.1,70,54.7,131,0,0,   ---,J2300M4,0, 1 1,134.1,248.7
23:34:26.13,-41:25:25.8,1.5,1.7,,7920,237.6,8734,262,70,49.8,85.6,0,0,   ---,J2340M4,0, 1 1,46.3,152.8
23:58:45.43,-60:52:53.8,1.5,1.7,,9141,274.2,11469,440.1,59,50.2,127,36,0,112.3,J0000M6,0,1,754.5,361
