#RA,Dec,,,,Peak,,Tot,,,,,,,,Map,,,X,Y
18:44:28.19,-40:21:55.7,1.5,1.7,,2867,86.1,4571,172.8,77.8,67.4,119.6,61.4,0,99.8,J1840M4,0,1,426.4,376
18:57:10.46,-30:19:45.1,1.5,1.7,,2389,71.7,2580,77.5,84.9,50.7,69.6,0,0,   ---,J1854M3,2,1,480.8,663.3
18:59:57.80,-66:15:02.8,1.5,1.7,,2499,75,2542,76.3,48.5,46.4,38,0,0,   ---,J1912M6,8, 1 1,101.4,1175.8
19:35:57.15,-46:20:43.1,1.5,1.7,,17711,531.3,19756,592.7,60.6,50.9,104.9,0,0,   ---,J1940M4,8,1,933.6,925.3
19:37:32.28,-58:38:25.7,1.5,1.7,,4625,138.8,4644,139.3,52,46.2,63.5,0,0,   ---,J1930M6,0,1,384.1,992.3
19:39:25.42,-63:42:43.7,1.5,1.7,,13376,401.3,14875,592.2,53.9,46.7,145.7,25.1,0,125.9,J1930M6,4,1,363.6,713
19:57:15.19,-42:22:19.9,1.5,1.7,,5231,156.9,5233,157,64.8,45,0.5,0,0,   ---,J2000M4,4,1,871,859.5
19:58:16.44,-55:09:27.1,1.5,1.7,,3210,96.3,3886,144.1,65.2,45.6,11.6,36.9,0,19.3,J2000M5,6,1,785.7,813.4
19:59:03.67,-35:34:32.5,1.5,1.7,,2715,81.5,3139,94.2,81.3,49,93.4,0,0,   ---,J2006M3,6, 1 1,166.7,494.2
20:06:34.62,-50:11:41.2,1.5,1.7,,2083,62.5,2084,62.6,57.1,46.4,164.1,0,0,   ---,J2000M5,2,1,360.6,1018.4
20:13:20.89,-52:18:09.1,1.5,1.7,,2193,65.8,2493,74.8,57.1,54.2,129.4,0,0,   ---,J2024M5,2, 2 1,237.7,470.3
20:24:20.81,-57:23:37.7,1.5,1.7,,3270,98.1,5119,172.7,82.1,47.1,23.2,63,0,28.1,J2024M5,6,1,689.7,206.9
20:34:44.34,-35:48:52.2,1.5,1.7,,2398,72,2609,78.3,76.6,58.8,44.6,0,0,   ---,J2042M3,6, 1 1,186.7,448
20:35:47.47,-34:54:03.7,1.5,1.7,,8004,240.1,8920,339,82.9,48.5,11,39.2,0,39.1,J2042M3,6, 1 1,121.6,624.4
20:45:20.43,-60:19:01.7,1.5,1.7,,3525,105.8,4407,166,61,48.5,42.7,37.6,0,56.2,J2100M6,0, 2 1,298.5,506.9
20:52:17.63,-36:40:31.3,1.5,1.7,,2622,78.7,2714,81.5,76.6,52.4,125.8,0,0,   ---,J2100M3,6, 2 1,210.6,282.1
20:56:16.22,-47:14:48.1,1.5,1.7,,2109,63.3,2138,64.2,60.6,49.4,55.5,0,0,   ---,J2100M4,8,1,912.1,706.3
21:18:10.65,-30:19:16.0,1.5,1.7,,3647,109.5,3888,116.7,84.9,51.6,61.6,0,0,   ---,J2118M3,2,1,692.5,665.1
21:21:54.91,-64:04:30.4,1.5,1.7,,2010,60.3,2076,62.3,50.1,48.1,55.6,0,0,   ---,J2130M6,4,1,994.1,607.8
21:26:14.86,-55:21:13.1,1.5,1.7,,2427,72.8,2530,75.9,54.3,48.8,144,0,0,   ---,J2112M5,6,2,42.7,746.2
21:31:23.05,-31:21:14.4,1.5,1.7,,2166,65,2210,66.4,84.9,57.5,135.8,0,0,   ---,J2136M3,2, 1 1,27.5,485.1
21:43:33.05,-43:12:28.3,1.5,1.7,,2877,86.3,3071,92.2,64.8,57.3,140.3,0,0,   ---,J2140M4,4,1,493.3,669.3
21:47:23.62,-81:32:08.6,1.5,1.7,,3636,109.1,5092,178.3,64,45,159.1,44.9,0,158.5,J2100M8,0,2,138.3,142.1
21:54:07.28,-51:50:18.1,1.5,1.7,,5083,152.5,5260,157.8,57.1,49.9,149.8,0,0,   ---,J2200M5,2, 1 1,2.2,595.3
21:57:04.74,-69:41:44.0,1.5,1.7,,19750,592.5,24162,1105.9,53.8,49.8,24,25.6,18.5,49.6,J2136M6,8,2,107.4,115.9
21:57:09.76,-69:40:43.5,1.5,1.7,,10030,300.9,14444,607.3,56.6,55.6,95.3,34.3,27.2,91.3,J2136M6,8,2,104.5,120.8
21:57:47.60,-69:41:53.6,1.5,1.7,,4457,133.7,5457,208.4,56.2,47.7,20.7,29.4,0,30.1,J2136M6,8,2,87.3,113.5
22:05:04.81,-55:17:42.8,1.5,1.7,,2666,80,2714,81.4,54.3,47.1,113.3,0,0,   ---,J2200M5,6,1,468.4,774.4
22:14:38.49,-38:35:44.2,1.5,1.7,,2414,72.5,2506,75.2,70,47.7,75.5,0,0,   ---,J2220M4,0, 1 1,47.6,747.8
22:16:55.27,-45:21:44.3,1.5,1.7,,2700,81,2726,81.8,64.8,48.3,62.3,0,0,   ---,J2220M4,4,1,882,179.7
22:27:02.58,-52:33:24.8,1.5,1.7,,3933,118,4252,127.6,57.1,51.6,140.4,0,0,   ---,J2224M5,2,1,553.6,411.8
22:29:18.50,-40:51:31.8,1.5,1.7,,4170,125.1,4320,129.6,70,52.6,22.5,0,0,   ---,J2240M4,0, 2 1,366.4,267
22:29:46.75,-38:23:59.0,1.5,1.7,,3376,101.3,3665,110,70,54.1,57.6,0,0,   ---,J2240M4,0, 2 1,360.1,784.6
22:53:03.26,-40:57:46.7,1.5,1.7,,6891,206.7,7302,219.1,70,54.7,131,0,0,   ---,J2300M4,0, 1 1,134.1,248.7
22:55:49.96,-52:45:42.9,1.5,1.7,,3987,119.6,3988,119.7,57.1,45.3,99.1,0,0,   ---,J2248M5,2,1,317.3,355.4
