1223+395,J1225+392,        , , , 12:25:50.5690,  39:14:22.686, VLA_CalList
1225+368,J1227+365,        , , , 12:27:58.7254,  36:35:11.827, VLA_CalList
1226+023,J1229+020,3C273   , , , 12:29:06.6997,   2:03:08.598, VLA_CalList
1228+126,J1230+123,3C274   , , , 12:30:49.4233,  12:23:28.043, VLA_CalList
1232-416,J1235-418,        , , , 12:35:41.9330, -41:53:18.010, VLA_CalList
1236+077,J1239+075,        , , , 12:39:24.5883,   7:30:17.189, VLA_CalList
1237-101,J1239-103,        , , , 12:39:43.0614, -10:23:28.692, VLA_CalList
1239+376,J1242+373,        , , , 12:42:09.8123,  37:20:05.692, VLA_CalList
1239-044,J1242-047,3C275   , , , 12:42:19.6650,  -4:46:20.710, VLA_CalList
1240+381,J1242+378,        , , , 12:42:51.3690,  37:51:00.025, VLA_CalList
1242+410,J1244+408,        , , , 12:44:49.1872,  40:48:06.153, VLA_CalList
1243-072,J1246-075,        , , , 12:46:04.2321,  -7:30:46.574, VLA_CalList
1244-255,J1246-257,        , , , 12:46:46.8020, -25:47:49.288, VLA_CalList
1246+586,J1248+583,        , , , 12:48:18.7846,  58:20:28.717, VLA_CalList
1245-197,J1248-199,        , , , 12:48:23.8981, -19:59:18.587, VLA_CalList
1250+568,J1252+565,3C277.1 , , , 12:52:26.3873,  56:34:19.413, VLA_CalList
1252+119,J1254+116,        , , , 12:54:38.2556,  11:41:05.895, VLA_CalList
1253-055,J1256-057,3C279   , , , 12:56:11.1665,  -5:47:21.524, VLA_CalList
1254+571,J1256+568,        , , , 12:56:14.2339,  56:52:25.237, VLA_CalList
1254+476,J1256+473,3C280   , , , 12:56:57.2305,  47:20:19.816, VLA_CalList
1255-316,J1257-319,        , , , 12:57:59.0608, -31:55:16.851, VLA_CalList
1256-220,J1258-223,        , , , 12:58:54.4787, -22:19:31.125, VLA_CalList
1257+145,J1300+142,        , , , 13:00:20.9187,  14:17:18.531, VLA_CalList
1258+507,J1300+506,        , , , 13:00:41.2470,  50:29:36.765, VLA_CalList
1300+580,J1302+578,        , , , 13:02:52.4652,  57:48:37.609, VLA_CalList
1302-102,J1305-105,        , , , 13:05:33.0150, -10:33:19.428, VLA_CalList
1306+660,J1308+657,        , , , 13:08:22.4165,  65:44:11.781, VLA_CalList
1306+360,J1308+357,        , , , 13:08:23.6987,  35:46:37.246, VLA_CalList
1306-095,J1308-098,        , , , 13:08:39.1690,  -9:50:32.680, VLA_CalList
1307+562,J1309+559,        , , , 13:09:09.7544,  55:57:38.195, VLA_CalList
1307+121,J1309+119,        , , , 13:09:33.9324,  11:54:24.552, VLA_CalList
1308+326,J1310+323,        , , , 13:10:28.6638,  32:20:43.782, VLA_CalList
1308+471,J1310+468,        , , , 13:10:53.5915,  46:53:52.217, VLA_CalList
1308+328,J1310+325,        , , , 13:10:59.4027,  32:33:34.449, VLA_CalList
1309+555,J1311+552,        , , , 13:11:03.2109,  55:13:54.320, VLA_CalList
1308-220,J1311-222,3C283   , , , 13:11:39.3347, -22:16:41.748, VLA_CalList
1311+678,J1313+675,        , , , 13:13:27.9848,  67:35:50.376, VLA_CalList
1311+552,J1313+549,        , , , 13:13:37.8529,  54:58:23.894, VLA_CalList
1312+533,J1314+531,        , , , 13:14:43.8306,  53:06:27.730, VLA_CalList
1313-333,J1316-336,        , , , 13:16:07.9859, -33:38:59.172, VLA_CalList
1315+346,J1317+344,        , , , 13:17:36.4941,  34:25:15.932, VLA_CalList
1318+113,J1321+111,        , , , 13:21:18.8121,  11:06:49.504, VLA_CalList
1322+835,J1321+832,        , , , 13:21:45.6095,  83:16:13.422, VLA_CalList
1320-446,J1323-448,        , , , 13:23:04.2461, -44:52:33.853, VLA_CalList
1323+799,J1323+797,        , , , 13:23:51.5697,  79:42:51.847, VLA_CalList
1321+410,J1324+408,        , , , 13:24:12.0956,  40:48:11.763, VLA_CalList
1323+321,J1326+319,        , , , 13:26:16.5122,  31:54:09.515, VLA_CalList
1324+224,J1327+221,        , , , 13:27:00.8613,  22:10:50.163, VLA_CalList
1325+436,J1327+434,        , , , 13:27:20.9789,  43:26:27.989, VLA_CalList
1327+321,J1329+319,        , , , 13:29:52.8649,  31:54:11.055, VLA_CalList
1328+254,J1330+251,3C287   , , , 13:30:37.6892,  25:09:10.978, VLA_CalList
1328+307,J1331+305,3C286   , , , 13:31:08.2879,  30:30:32.958, VLA_CalList
1333+459,J1335+457,        , , , 13:35:21.9622,  45:42:38.231, VLA_CalList
1333+589,J1335+587,        , , , 13:35:25.9284,  58:44:00.291, VLA_CalList
1334-127,J1337-129,        , , , 13:37:39.7827, -12:57:24.693, VLA_CalList
1335+552,J1337+550,        , , , 13:37:49.6422,  55:01:02.117, VLA_CalList
1335-061,J1338-064,        , , , 13:38:08.0700,  -6:27:11.200, VLA_CalList
1336+391,J1338+388,3C288   , , , 13:38:49.7797,  38:51:11.850, VLA_CalList
1336-260,J1339-263,        , , , 13:39:19.8907, -26:20:30.495, VLA_CalList
1337+637,J1339+634,        , , , 13:39:23.7830,  63:28:58.425, VLA_CalList
1338+381,J1340+379,        , , , 13:40:22.9518,  37:54:43.833, VLA_CalList
1340+606,J1342+603,3C288.1 , , , 13:42:13.0249,  60:21:42.485, VLA_CalList
1342+663,J1344+661,        , , , 13:44:08.6796,  66:06:11.643, VLA_CalList
1341+144,J1344+141,        , , , 13:44:23.7421,  14:09:14.856, VLA_CalList
1343+500,J1345+497,3C289   , , , 13:45:26.3742,  49:46:32.924, VLA_CalList
1344-078,J1347-080,        , , , 13:47:01.5230,  -8:03:23.840, VLA_CalList
1345+125,J1347+122,        , , , 13:47:33.3616,  12:17:24.238, VLA_CalList
1347+539,J1349+536,        , , , 13:49:34.6566,  53:41:17.040, VLA_CalList
1346-391,J1349-393,        , , , 13:49:51.1675, -39:22:50.268, VLA_CalList
1348+308,J1350+305,        , , , 13:50:52.7362,  30:34:53.590, VLA_CalList
1349-145,J1351-148,        , , , 13:51:52.6496, -14:49:14.555, VLA_CalList
1350+316,J1352+314,3C293   , , , 13:52:17.8407,  31:26:46.680, VLA_CalList
1349-439,J1352-442,        , , , 13:52:56.5349, -44:12:40.387, VLA_CalList
1351-018,J1354-021,        , , , 13:54:06.8953,  -2:06:03.190, VLA_CalList
1353-341,J1356-343,        , , , 13:56:05.3836, -34:21:10.824, VLA_CalList
1354+195,J1357+193,        , , , 13:57:04.4366,  19:19:07.372, VLA_CalList
1354-174,J1357-177,        , , , 13:57:06.0742, -17:44:01.904, VLA_CalList
1354-152,J1357-154,        , , , 13:57:11.2449, -15:27:28.786, VLA_CalList
1355+441,J1357+438,        , , , 13:57:40.6762,  43:53:59.671, VLA_CalList
1357+769,J1357+767,        , , , 13:57:55.3715,  76:43:21.051, VLA_CalList
1356+478,J1358+476,        , , , 13:58:40.6646,  47:37:58.306, VLA_CalList
1358+624,J1400+621,        , , , 14:00:28.6526,  62:10:38.526, VLA_CalList
1402+660,J1404+658,        , , , 14:04:05.2760,  65:51:37.516, VLA_CalList
1402-012,J1404-015,        , , , 14:04:45.8954,  -1:30:21.946, VLA_CalList
1402+044,J1405+042,        , , , 14:05:01.1198,   4:15:35.818, VLA_CalList
1404+286,J1407+284,OQ208   , , , 14:07:00.3944,  28:27:14.689, VLA_CalList
1406-076,J1408-078,        , , , 14:08:56.4812,  -7:52:26.666, VLA_CalList
1406-267,J1409-269,        , , , 14:09:50.1697, -26:57:36.979, VLA_CalList
1409+524,J1411+522,3C295   , , , 14:11:20.6477,  52:12:09.141, VLA_CalList
1409+218,J1411+215,        , , , 14:11:54.8621,  21:34:23.436, VLA_CalList
1413+373,J1415+371,        , , , 14:15:28.4668,  37:06:21.162, VLA_CalList
1413+135,J1415+133,        , , , 14:15:58.8174,  13:20:23.712, VLA_CalList
1413+349,J1416+347,        , , , 14:16:04.1862,  34:44:36.427, VLA_CalList
1415+463,J1417+461,        , , , 14:17:08.1613,  46:07:05.448, VLA_CalList
1416+067,J1419+064,3C298   , , , 14:19:08.1801,   6:28:34.803, VLA_CalList
1418+546,J1419+543,        , , , 14:19:46.5974,  54:23:14.787, VLA_CalList
1417+385,J1419+383,        , , , 14:19:46.6137,  38:21:48.475, VLA_CalList
1417+273,J1419+271,        , , , 14:19:59.2970,  27:06:25.552, VLA_CalList
1419+419,J1421+417,3C299   , , , 14:21:05.8800,  41:44:49.490, VLA_CalList
1421+482,J1423+480,        , , , 14:23:06.1567,  48:02:10.845, VLA_CalList
1422-297,J1425-299,        , , , 14:25:29.1162, -29:59:54.331, VLA_CalList
1423+146,J1425+144,        , , , 14:25:49.0180,  14:24:56.902, VLA_CalList
1424+366,J1426+364,        , , , 14:26:37.0874,  36:25:09.573, VLA_CalList
1424-418,J1427-421,        , , , 14:27:56.2975, -42:06:19.437, VLA_CalList
1425-274,J1428-276,        , , , 14:28:28.1931, -27:41:51.042, VLA_CalList
1427+543,J1429+541,        , , , 14:29:21.8787,  54:06:11.122, VLA_CalList
1427+109,J1430+107,        , , , 14:30:09.7387,  10:43:26.861, VLA_CalList
1430-178,J1432-180,        , , , 14:32:57.6906, -18:01:35.248, VLA_CalList
1430-155,J1433-158,        , , , 14:33:21.4593, -15:48:44.687, VLA_CalList
1432+422,J1434+420,        , , , 14:34:05.6944,  42:03:15.991, VLA_CalList
1432+200,J1434+198,        , , , 14:34:39.7933,  19:52:00.735, VLA_CalList
1433+304,J1435+302,        , , , 14:35:35.4021,  30:12:24.520, VLA_CalList
1436+763,J1435+760,        , , , 14:35:47.1041,  76:05:25.860, VLA_CalList
1434+235,J1436+233,        , , , 14:36:40.9811,  23:21:03.259, VLA_CalList
1435+638,J1436+636,        , , , 14:36:45.8021,  63:36:37.866, VLA_CalList
1435-218,J1438-220,        , , , 14:38:09.4694, -22:04:54.748, VLA_CalList
1437+624,J1438+621,        , , , 14:38:44.7873,  62:11:54.397, VLA_CalList
1436-167,J1439-169,        , , , 14:39:28.6749, -16:59:03.082, VLA_CalList
1437-153,J1439-155,        , , , 14:39:56.8720, -15:31:50.555, VLA_CalList
1441+252,J1443+250,        , , , 14:43:56.8913,  25:01:44.500, VLA_CalList
1442+637,J1443+635,        , , , 14:43:58.6007,  63:32:26.365, VLA_CalList
1442+101,J1445+099,        , , , 14:45:16.4652,   9:58:36.072, VLA_CalList
1443-162,J1445-164,        , , , 14:45:53.3763, -16:29:01.619, VLA_CalList
1444+175,J1446+173,        , , , 14:46:35.3462,  17:21:07.581, VLA_CalList
1445-162,J1448-163,        , , , 14:48:15.0541, -16:20:24.548, VLA_CalList
1448+762,J1448+760,        , , , 14:48:28.7788,  76:01:11.597, VLA_CalList
1446+042,J1448+040,        , , , 14:48:50.3610,   4:02:19.892, VLA_CalList
1448+634,J1449+632,3C305   , , , 14:49:21.7153,  63:16:14.465, VLA_CalList
1448+093,J1450+091,        , , , 14:50:31.1689,   9:10:27.955, VLA_CalList
1451+270,J1453+268,        , , , 14:53:53.6006,  26:48:33.410, VLA_CalList
1451-375,J1454-377,        , , , 14:54:27.4097, -37:47:33.144, VLA_CalList
1451-400,J1454-402,        , , , 14:54:32.9123, -40:12:32.514, VLA_CalList
1455+080,J1457+078,        , , , 14:57:38.1287,   7:49:54.714, VLA_CalList
1456+375,J1458+373,        , , , 14:58:44.7944,  37:20:21.622, VLA_CalList
1456+044,J1458+042,        , , , 14:58:59.3562,   4:16:13.820, VLA_CalList
1458+718,J1459+716,3C309.1 , , , 14:59:07.5838,  71:40:19.867, VLA_CalList
1459+481,J1500+478,        , , , 15:00:48.6541,  47:51:15.538, VLA_CalList
1502+106,J1504+104,        , , , 15:04:24.9797,  10:29:39.198, VLA_CalList
1502+036,J1505+034,        , , , 15:05:06.4771,   3:26:30.812, VLA_CalList
1504+377,J1506+375,        , , , 15:06:09.5299,  37:30:51.132, VLA_CalList
1505+428,J1506+426,        , , , 15:06:53.0418,  42:39:23.035, VLA_CalList
1504-166,J1507-168,        , , , 15:07:04.7869, -16:52:30.267, VLA_CalList
1505+044,J1507+042,        , , , 15:07:59.7320,   4:15:11.978, VLA_CalList
1508+572,J1510+570,        , , , 15:10:02.9223,  57:02:43.375, VLA_CalList
1508-055,J1510-057,        , , , 15:10:53.5914,  -5:43:07.417, VLA_CalList
1509+054,J1511+053,        , , , 15:11:41.2652,   5:18:09.264, VLA_CalList
1510-089,J1512-090,        , , , 15:12:50.5329,  -9:05:59.829, VLA_CalList
1511+238,J1513+236,        , , , 15:13:40.1856,  23:38:35.200, VLA_CalList
1511-100,J1513-102,        , , , 15:13:44.8934, -10:12:00.264, VLA_CalList
1511-210,J1513-212,        , , , 15:13:56.9701, -21:14:57.506, VLA_CalList
1514+004,J1516+002,        , , , 15:16:40.2190,   0:15:01.908, VLA_CalList
1514+197,J1516+195,        , , , 15:16:56.7961,  19:32:12.991, VLA_CalList
1514-241,J1517-243,        , , , 15:17:41.8131, -24:22:19.475, VLA_CalList
1517+204,J1520+202,3C318   , , , 15:20:05.4897,  20:16:05.611, VLA_CalList
1518+045,J1521+043,        , , , 15:21:22.5435,   4:20:30.133, VLA_CalList
1520+437,J1521+436,        , , , 15:21:49.6138,  43:36:39.267, VLA_CalList
1519-273,J1522-275,        , , , 15:22:37.6759, -27:30:10.785, VLA_CalList
1522+155,J1524+153,        , , , 15:24:41.6114,  15:21:21.051, VLA_CalList
1522+113,J1525+111,        , , , 15:25:02.9340,  11:07:44.060, VLA_CalList
1524-136,J1526-138,        , , , 15:26:59.4407, -13:51:00.163, VLA_CalList
1526+670,J1526+668,        , , , 15:26:42.8742,  66:50:54.641, VLA_CalList
1531+722,J1531+721,        , , , 15:31:33.5784,  72:06:41.227, VLA_CalList
1532+016,J1534+015,        , , , 15:34:52.4536,   1:31:04.206, VLA_CalList
1534+501,J1535+499,        , , , 15:35:52.0389,  49:57:39.079, VLA_CalList
1535+004,J1538+003,        , , , 15:38:15.9530,   0:19:05.324, VLA_CalList
1538+149,J1540+147,        , , , 15:40:49.4915,  14:47:45.884, VLA_CalList
1540-077,J1543-079,        , , , 15:43:01.6875,  -7:57:06.629, VLA_CalList
1542+042,J1544+041,        , , , 15:44:59.4273,   4:07:46.357, VLA_CalList
1543+517,J1545+515,        , , , 15:45:02.8236,  51:35:00.873, VLA_CalList
1543+480,J1545+478,        , , , 15:45:08.5298,  47:51:54.664, VLA_CalList
1543+005,J1546+004,        , , , 15:46:09.5314,   0:26:24.614, VLA_CalList
1547+507,J1549+506,        , , , 15:49:17.4685,  50:38:05.788, VLA_CalList
1546+027,J1549+026,        , , , 15:49:29.4368,   2:37:01.163, VLA_CalList
1547+215,J1549+214,3C324   , , , 15:49:49.0236,  21:25:38.856, VLA_CalList
1548+056,J1550+054,        , , , 15:50:35.2692,   5:27:10.448, VLA_CalList
1550+582,J1551+581,        , , , 15:51:58.2078,  58:06:44.453, VLA_CalList
1551+130,J1553+129,        , , , 15:53:32.6978,  12:56:51.716, VLA_CalList
1550-269,J1554-270,        , , , 15:54:02.4697, -27:04:40.233, VLA_CalList
1553+202,J1556+200,3C326.1 , , , 15:56:10.0181,  20:04:20.452, VLA_CalList
1555+001,J1557-000,        , , , 15:57:51.4339,   0:01:50.413, VLA_CalList
1555-140,J1558-141,        , , , 15:58:21.9480, -14:09:59.050, VLA_CalList
1557+032,J1559+030,        , , , 15:59:30.9726,   3:04:48.256, VLA_CalList
1600+335,J1602+334,        , , , 16:02:07.2634,  33:26:53.072, VLA_CalList
1602+576,J1603+575,        , , , 16:03:55.9315,  57:30:54.412, VLA_CalList
1600-445,J1604-446,        , , , 16:04:31.0247, -44:41:31.909, VLA_CalList
1602+014,J1604+012,3C327.1 , , , 16:04:45.2917,   1:17:51.222, VLA_CalList
1602-174,J1605-175,        , , , 16:05:02.1926, -17:34:14.406, VLA_CalList
1604+315,J1606+314,        , , , 16:06:08.5184,  31:24:46.457, VLA_CalList
1604-333,J1607-335,        , , , 16:07:34.7623, -33:31:08.913, VLA_CalList
1606+106,J1608+104,        , , , 16:08:46.2031,  10:29:07.775, VLA_CalList
1607+268,J1609+266,        , , , 16:09:13.3207,  26:41:29.036, VLA_CalList
1611+343,J1613+342,        , , , 16:13:41.0642,  34:12:47.909, VLA_CalList
1614+051,J1616+049,        , , , 16:16:37.5568,   4:59:32.736, VLA_CalList
1615+029,J1617+027,        , , , 16:17:49.9081,   2:46:43.105, VLA_CalList
1616+063,J1619+062,        , , , 16:19:03.6876,   6:13:02.243, VLA_CalList
1617+229,J1619+227,        , , , 16:19:14.8246,  22:47:47.851, VLA_CalList
1619+491,J1620+490,        , , , 16:20:31.2251,  49:01:53.257, VLA_CalList
1622+665,J1623+664,        , , , 16:23:04.5216,  66:24:01.078, VLA_CalList
1621-115,J1623-116,        , , , 16:23:59.5170, -11:40:43.790, VLA_CalList
1623+578,J1624+576,        , , , 16:24:24.8075,  57:41:16.280, VLA_CalList
1623+569,J1624+568,        , , , 16:24:32.1795,  56:52:28.001, VLA_CalList
1622-253,J1625-254,        , , , 16:25:46.8916, -25:27:38.326, VLA_CalList
1622-310,J1625-311,        , , , 16:25:55.4381, -31:08:08.341, VLA_CalList
1624+416,J1625+415,        , , , 16:25:57.6697,  41:34:40.629, VLA_CalList
1622-297,J1626-298,        , , , 16:26:06.0208, -29:51:26.971, VLA_CalList
1629+680,J1629+679,        , , , 16:29:51.8440,  67:57:14.948, VLA_CalList
1629+495,J1631+494,        , , , 16:31:16.5398,  49:27:39.515, VLA_CalList
1637+826,J1632+825,        , , , 16:32:31.9699,  82:32:16.399, VLA_CalList
1634+628,J1634+627,3C343   , , , 16:34:33.8029,  62:45:35.903, VLA_CalList
1633+382,J1635+381,        , , , 16:35:15.4929,  38:08:04.500, VLA_CalList
1636+473,J1637+472,        , , , 16:37:45.1305,  47:17:33.831, VLA_CalList
1637+574,J1638+573,        , , , 16:38:13.4562,  57:20:23.979, VLA_CalList
1637+626,J1638+625,3C343.1 , , , 16:38:28.2058,  62:34:44.318, VLA_CalList
1654+866,J1639+865,        , , , 16:39:25.1184,  86:31:53.194, VLA_CalList
1638+540,J1639+539,        , , , 16:39:39.8429,  53:57:47.118, VLA_CalList
1638+398,J1640+397,        , , , 16:40:29.6327,  39:46:46.028, VLA_CalList
1638+124,J1640+123,        , , , 16:40:47.9388,  12:20:02.078, VLA_CalList
1642+690,J1642+689,        , , , 16:42:07.8485,  68:56:39.756, VLA_CalList
1641+399,J1642+398,3C345   , , , 16:42:58.8099,  39:48:36.993, VLA_CalList
1645+635,J1645+635,        , , , 16:45:58.5526,  63:30:10.922, VLA_CalList
1645+410,J1646+409,        , , , 16:46:56.8586,  40:59:17.172, VLA_CalList
1643-223,J1646-224,        , , , 16:46:04.7335, -22:27:59.903, VLA_CalList
1647-296,J1650-297,        , , , 16:50:39.5441, -29:43:46.954, VLA_CalList
1648+015,J1651+014,        , , , 16:51:03.6623,   1:29:23.458, VLA_CalList
1652+398,J1653+397,        , , , 16:53:52.2166,  39:45:36.608, VLA_CalList
1656+571,J1657+570,        , , , 16:57:20.7089,  57:05:53.503, VLA_CalList
1656+482,J1657+481,        , , , 16:57:46.8789,  48:08:33.041, VLA_CalList
1656+347,J1658+347,        , , , 16:58:01.4192,  34:43:28.402, VLA_CalList
1656+477,J1658+476,        , , , 16:58:02.7796,  47:37:49.231, VLA_CalList
1655+077,J1658+076,        , , , 16:58:09.0114,   7:41:27.540, VLA_CalList
1656+053,J1658+052,        , , , 16:58:33.4473,   5:15:16.444, VLA_CalList
1656-075,J1658-076,        , , , 16:58:44.0610,  -7:39:17.629, VLA_CalList
1700+685,J1700+685,        , , , 17:00:09.2929,  68:30:06.962, VLA_CalList
1657-261,J1700-261,        , , , 17:00:53.1540, -26:10:51.725, VLA_CalList
1657-298,J1701-299,        , , , 17:01:09.7599, -29:54:39.229, VLA_CalList
1705+456,J1707+456,        , , , 17:07:17.7534,  45:36:10.552, VLA_CalList
1705+018,J1707+018,        , , , 17:07:34.4152,   1:48:45.699, VLA_CalList
1706-174,J1709-174,        , , , 17:09:34.3453, -17:28:53.364, VLA_CalList
1709+460,J1710+460,3C352   , , , 17:10:44.0516,  46:01:29.588, VLA_CalList
1709-281,J1712-281,        , , , 17:12:57.0055, -28:09:33.056, VLA_CalList
1711-251,J1714-252,        , , , 17:14:47.8570, -25:14:35.144, VLA_CalList
1714+219,J1716+218,        , , , 17:16:11.1906,  21:52:13.667, VLA_CalList
1716+686,J1716+686,        , , , 17:16:13.9380,  68:36:38.744, VLA_CalList
1717+178,J1719+177,        , , , 17:19:13.0484,  17:45:06.436, VLA_CalList
1717+083,J1719+082,        , , , 17:19:52.2062,   8:17:03.553, VLA_CalList
1717-358,J1720-358,        , , , 17:20:21.8042, -35:52:47.708, VLA_CalList
1719+356,J1721+357,        , , , 17:21:09.4910,  35:42:16.063, VLA_CalList
1722+401,J1724+400,        , , , 17:24:05.4288,  40:04:36.456, VLA_CalList
1726+455,J1727+455,        , , , 17:27:27.6508,  45:30:39.731, VLA_CalList
1725+123,J1728+122,        , , , 17:28:07.0512,  12:15:39.486, VLA_CalList
1727+502,J1728+502,        , , , 17:28:18.6238,  50:13:10.470, VLA_CalList
1725+044,J1728+044,        , , , 17:28:24.9527,   4:27:04.914, VLA_CalList
1730-130,J1733-130,        , , , 17:33:02.7057, -13:04:49.548, VLA_CalList
1732+389,J1734+389,        , , , 17:34:20.5785,  38:57:51.443, VLA_CalList
1732+094,J1734+094,        , , , 17:34:58.3769,   9:26:58.260, VLA_CalList
1734+363,J1735+362,        , , , 17:35:48.0866,  36:16:45.611, VLA_CalList
1734+508,J1735+508,        , , , 17:35:49.0051,  50:49:11.565, VLA_CalList
1734+063,J1737+063,        , , , 17:37:13.7290,   6:21:03.572, VLA_CalList
1738+499,J1739+499,        , , , 17:39:27.3904,  49:55:03.368, VLA_CalList
1738+476,J1739+476,        , , , 17:39:57.1290,  47:37:58.361, VLA_CalList
1739+522,J1740+521,        , , , 17:40:36.9778,  52:11:43.407, VLA_CalList
1740-309,J1743-309,        , , , 17:43:17.8801, -30:58:17.697, VLA_CalList
1741-038,J1743-038,        , , , 17:43:58.8561,  -3:50:04.616, VLA_CalList
1741-312,J1744-312,        , , , 17:44:23.5826, -31:16:35.986, VLA_CalList
1742+402,J1744+402,        , , , 17:44:25.0958,  40:14:48.140, VLA_CalList
1742-078,J1745-078,        , , , 17:45:27.1040,  -7:53:03.600, VLA_CalList
1743+173,J1745+173,        , , , 17:45:35.2081,  17:20:01.423, VLA_CalList
1742-289,J1745-290,SgrA*   , , , 17:45:40.0383, -29:00:28.069, VLA_CalList
1745+624,J1746+624,        , , , 17:46:14.0341,  62:26:54.738, VLA_CalList
1746+470,J1747+469,        , , , 17:47:26.6472,  46:58:50.926, VLA_CalList
1749+701,J1748+700,        , , , 17:48:32.8402,  70:05:50.768, VLA_CalList
1747+433,J1749+433,        , , , 17:49:00.3604,  43:21:51.286, VLA_CalList
1749+096,J1751+096,        , , , 17:51:32.8185,   9:39:00.728, VLA_CalList
1748-253,J1751-253,        , , , 17:51:51.2630, -25:24:00.060, VLA_CalList
1751+441,J1753+441,        , , , 17:53:22.6479,  44:09:45.686, VLA_CalList
1751+288,J1753+288,        , , , 17:53:42.4736,  28:48:04.939, VLA_CalList
1755+578,J1756+578,        , , , 17:56:03.6283,  57:48:47.997, VLA_CalList
1754+155,J1756+155,        , , , 17:56:53.1049,  15:35:20.826, VLA_CalList
1756+237,J1759+237,        , , , 17:59:00.3580,  23:43:46.953, VLA_CalList
1758+388,J1800+388,        , , , 18:00:24.7653,  38:48:30.697, VLA_CalList
1803+784,J1800+784,        , , , 18:00:45.6839,  78:28:04.018, VLA_CalList
1800+440,J1801+440,        , , , 18:01:32.3148,  44:04:21.900, VLA_CalList
1759+138,J1801+138,        , , , 18:01:38.8991,  13:51:23.750, VLA_CalList
1801+010,J1804+010,        , , , 18:04:15.9846,   1:01:32.407, VLA_CalList
1802+110,J1805+110,3C368   , , , 18:05:06.4458,  11:01:31.642, VLA_CalList
1805+616,J1806+616,        , , , 18:06:19.9458,  61:41:18.329, VLA_CalList
1807+698,J1806+698,3C371   , , , 18:06:50.6806,  69:49:28.108, VLA_CalList
1806+456,J1808+457,        , , , 18:08:21.8859,  45:42:20.866, VLA_CalList
1807+279,J1809+279,        , , , 18:09:11.9785,  27:58:11.799, VLA_CalList
1809+568,J1810+567,        , , , 18:10:03.3191,  56:49:22.968, VLA_CalList
1808-209,J1811-209,        , , , 18:11:06.8000, -20:55:03.444, VLA_CalList
1810-068,J1812-068,        , , , 18:12:50.9419,  -6:48:23.853, VLA_CalList
1811+430,J1813+430,        , , , 18:13:14.6894,  43:04:15.676, VLA_CalList
1812+412,J1814+412,        , , , 18:14:22.7062,  41:13:05.608, VLA_CalList
1815+614,J1815+614,        , , , 18:15:36.7920,  61:27:11.647, VLA_CalList
1817-098,J1820-097,        , , , 18:20:38.1071,  -9:47:17.071, VLA_CalList
1817-254,J1820-254,        , , , 18:20:57.8486, -25:28:12.584, VLA_CalList
1820+397,J1821+397,        , , , 18:21:59.7006,  39:45:59.656, VLA_CalList
1819+159,J1822+160,        , , , 18:22:09.9689,  16:00:14.843, VLA_CalList
1819-131,J1822-131,        , , , 18:22:10.9030, -13:09:44.230, VLA_CalList
1819-096,J1822-096,        , , , 18:22:28.7042,  -9:38:56.835, VLA_CalList
1826+796,J1823+796,        , , , 18:23:14.1087,  79:38:49.002, VLA_CalList
1821+107,J1824+107,        , , , 18:24:02.8552,  10:44:23.774, VLA_CalList
1823+568,J1824+568,        , , , 18:24:07.0683,  56:51:01.490, VLA_CalList
1824+185,J1826+185,        , , , 18:26:17.7108,  18:31:52.889, VLA_CalList
1827+645,J1828+645,        , , , 18:28:09.8576,  64:34:16.033, VLA_CalList
1828+487,J1829+487,3C380   , , , 18:29:31.7832,  48:44:46.161, VLA_CalList
1828+399,J1829+399,        , , , 18:29:56.5202,  39:57:34.703, VLA_CalList
1827+062,J1830+063,        , , , 18:30:05.9398,   6:19:15.952, VLA_CalList
1827-360,J1830-360,        , , , 18:30:58.8829, -36:02:30.132, VLA_CalList
1829-106,J1832-105,        , , , 18:32:20.8360, -10:35:11.200, VLA_CalList
1830+074,J1832+075,        , , , 18:32:41.9891,   7:31:55.124, VLA_CalList
1830+139,J1832+139,        , , , 18:32:43.4711,  13:57:44.400, VLA_CalList
1830+285,J1832+285,        , , , 18:32:50.1856,  28:33:35.955, VLA_CalList
1830-210,J1833-210,        , , , 18:33:39.9150, -21:03:40.050, VLA_CalList
1831-126,J1834-126,        , , , 18:34:19.2165, -12:37:40.945, VLA_CalList
1834+612,J1835+613,        , , , 18:35:19.6752,  61:19:40.014, VLA_CalList
1836+040,J1838+040,        , , , 18:38:48.8290,   4:04:24.669, VLA_CalList
1839+389,J1840+390,        , , , 18:40:57.1542,  39:00:45.724, VLA_CalList
1845+797,J1842+797,        , , , 18:42:08.9899,  79:46:17.128, VLA_CalList
1842+681,J1842+681,        , , , 18:42:33.6416,  68:09:25.227, VLA_CalList
1843+400,J1845+401,        , , , 18:45:11.1314,  40:07:51.577, VLA_CalList
1843+356,J1845+356,        , , , 18:45:35.1088,  35:41:16.726, VLA_CalList
1846+322,J1848+323,        , , , 18:48:22.0885,  32:19:02.603, VLA_CalList
1846+326,J1848+327,        , , , 18:48:34.3611,  32:44:00.139, VLA_CalList
1849+670,J1849+670,        , , , 18:49:16.0723,  67:05:41.679, VLA_CalList
1848+283,J1850+284,        , , , 18:50:27.5898,  28:25:13.155, VLA_CalList
1849+005,J1851+005,        , , , 18:51:46.7217,   0:35:32.414, VLA_CalList
1851+488,J1852+489,        , , , 18:52:28.5478,  48:55:47.481, VLA_CalList
1850+402,J1852+403,        , , , 18:52:30.3725,  40:19:06.608, VLA_CalList
